review_text,rating
재질이 정말좋고 봄 여름 가을 겨울 사계절 내내 맨날 입을겁니다 쵀고좋아요,5
가격대비 퀄리티 좋습니다~~! 너무 만족합니다 다른 스웻도 구매하겠습니다!,5
배송도 빨리오고 사진보다 실제로 입어보니 더 마음에 드네요,5
세일할때 샀는데 가성비좋고 핏듀 예쁘게나와서 좋아요,5
"솔직히 매우 맘에 들어요. 자주 애용할 예정임!! ㅋㅌㅋㅋㅌㅋ 사진과 색상 똑같아요. 통도 넓어서 좋구~ 다만, 길이는 사이즈표에 나온 거보다는 총기장이 7센치정도 더 길게 나온듯해여.. 저는 총 8센치 줄여서 입엇음..",5
통큰 바지를 원했고 사진과 같은 색상을 원했는데 화면과 똑같습니다. 근데 생각보다는 꽤 많이 커요.. 특히 길이가 사이즈표보다 7센치 정도는 더 길게 나왔어요.. 길이만 줄여있었는데 완전 예쁨~,5
사이즈가 어마무시해요 ㅜㅜ 제가 160에 61인데도 다리통이 너무 커서 ㅠ 반품비랑 교환비가 더 나와서 길이 수선만해서 편하게 입으려구요,4
"맨발로 입었을땐 기장이 길어서 끌리지만, 신발 신으니 아주 딱 좋아요ㅎㅎ 어느 옷이나 다 잘 받쳐줘서 너무 좋은것 같아요 색깔별로 사고 싶을정도로 맘에 드네요",5
사이즈도 좋고 길이감도 적당해서 마음에 들어요,5
바지 핏이 좋아서 다리가 더 길어보이게 해줘요 가격대비 완전 만족해요!!,5
"먼저 실루엣이 정말 독특하고 예뻐. 전면에 들어간 원턱 디테일 덕분에 허리 라인이 깔끔하게 정리되면서도, 전체적으로 여유 있는 곡선형 커브드 실루엣이 스트릿하면서도 유니크한 느낌을 준다. 이 곡선형 라인이 허벅지부터 밑단까지 자연스럽게 퍼지기 때문에, 딱 달라붙는 트레이닝 팬츠보다는 훨씬 여유롭고 세련된 분위기가 살아남. 소재도 매우 마음에 든다. 코튼과 폴리 혼방 소재를 쓴 제품이 많아서, 부드러운 촉감과 동시에 적당한 탄성감이 있어 착용감이 편안해. 또 피그먼트 다잉 처리된 컬러는 빈티지한 느낌이 나면서도 멋스럽고, 일반 스웻 팬츠보다 개성이 느껴지는 색감이 있어서 스타일링에 포인트가 됨.",5
적당히 아무렇게 입기 좋고 그냥 집에서도 입기 좋을정도로 편하네요,5
좋아요 편하고 자주 입을거 같아요 근데 길에서 자주 같은옷 마주침,4
빠른배송 역시 무신사 최고에요 옷도 사진과 동일함,4
여러가지 옷들이랑 두루두루 다 잘어울리고 색감도 예뻐 좋습니담,5
"처음 배송왔을때 보풀이 너무 많이떨어져서 반드시 세탁, 돌돌이 후 입어야해요.. 기장이 너무 길어요",3
마음에 들어요 핏도 마음에 들고 원단도 좋아하는 스타일이예요,5
따뜻해서 겨울에 입기 좋은거 같습니다. 핏도 디자인도 마음에 들어요. 저랑 키가 비슷하신 분들은 기장이 조금은 길다는거 참고하시면 좋을 듯 합니다. 그래도 대만족입니다!,5
가성비 좋고 핏이 넘 이뻐요 데일리로 입기 딱이에요,5
어디에 입어도 무난하고 핏도 이뻐서 막 굴리기 좋아요,5
이 브랜드는 저렴한 가격에 퀄리티가 미쳣슴;; 핏 좋고 두께도 좋고 기장도 딱 좋음,5
핏이 너무 이쁘게 잘 떨어지네요! 좋은가격에 이쁜거 득템했어요!,5
일단핏이 너무이쁘게빠져서 아무티셔츠나 입어도 다잘어울리네요~~신축성도 너무좋고 너무편합니다 다른색상도 구매하고 싶네요~~^^,3
사이즈는 정사이즈인데 허리가 살짝 작을수도 있을거 같습니다.,5
선물로 구매했는데 딱 상세컷이랑 비슷하고 밴딩도 짱짱해서 마음에 드네영,5
재질이 부드러워서 부담없이 입기 좋아요. 추천합니당,5
핏이 너무 예쁘고 저한텐 조금 긴데 밑에 스트링이 딱 잡아줘서 너무 좋아욥 매일 입고 다니고 싶어요ㅠㅠ,5
바지 길이도 적당하고 허리사이즈도 잘 맞아요. 그리고 안에 기모 부분의 재질이 마음에 들어요.,5
가볍게 꾸안꾸로 포인트주기 너무 좋은 바지에요,5
"평소에 오버핏, 와이드, 벌룬핏 위주로만 입는편인데 핏은 와이드에 가깝습니다. 너무 크지도 작지도 딱 적당한거 같아요. 허리 30 이상이시면 3사이즈 추천합니다 :) 32-33? 이상은 허리가 작으실거 같아요. 재질, 색감 괜찮고 가성비 아주 좋습니다. 휘뚜루마뚜루 잘 입을거 같아요 :)",5
스타일도 좋고 트레이닝바지 느낌이라 되게 편해요!,5
배송도 빠르고 옷 재질도 만족스럽습니다 본대로 왔네요,5
걍 너뮤너무너뮤 이쁨 매우만족 데일리로 자주 입을ㄷ,5
탄탄한 밴드로 허리는 꽉 잡아주고 바지핏은 커브로 넓어서 힙해요,5
마감 부분에서 살짝 아쉬울순 있으나 가격 생각하면 적당하다고 생각합니다. 기장이 생각보다 길게 와서 한사이즈 작게 입어도 될거 같네요,4
색하고 디자인 정말 예쁘고 허리도 널널해서 좋긴해요 근데 조금 길었어요,4
가격도착하고 평소에 편하게 입기 좋을거 같아요. 굿,5
"소재가 두꺼워서 가을, 겨울에 입기 좋고 디자인이 너무 이뻐요",5
사이즈 좋고 편해서좋네요 간단한운동하거나 집근처나갈때 활동복활용으로좋을거같아요,5
생각보단 사이즈가 작고 길이는 알맞게 잘 나온거같아요.,5
화면에 보이는 것보다 워싱이 조금 들어가있습니다. 일반적으로 L 입으시는 분은 한 사이즈 더 커야 썸네일 핏 나올듯 합니다 허벅지 단면이 생각보다 타이트해서 턱 주름이 조금 펴지는 듯 합니다 가공 과정에서 들어간 것인진 모르겠는데 주머니에 돌이 조금 들어있어요 이외에는 가격대비 생각하시면 그냥 사셔도 선방할 정도입니다.,5
스타일 너무 예쁘고 기장도 소재도 탄탄해서 딱좋아요. 두께는 생각보다 얇아서 봄가을용으로 입어야될것같아요.,5
너무 좋아요!! 너무 편하고 겨울에 입기 좋고 따뜻해요,5
가격도 저렴한데 원단도 튼튼하고 색깔도 이뿌고 아주 완벽한 바지에요 ㅎㅎ,5
평상시에 입기 편하고 좋습니다 그리고 따듯해요,5
통이 커서 예쁜거같아요 어떤 느낌의 사람이 입어도 다다른매력으로 바지가 다리를 예쁘게 보여주네요 그래서 기모버전도 사려고 엄마도 사달라고하네요,5
실물이 더 이뻐요 소재도 좋아요 ㅎㅎ스타일이 좋아요,5
바지 핏도 예쁘고 색감도 사진 그대로에요. 소재가 괜찮은거 같아요,3
바지는 정말 예쁘지만 제가 뽑기를 잘못한건지 실이 많이 묻어나왔고 바지주머니 안에 돌이 좀 들어가있었습니다 바지는 좋습니다,4
일단 질이 너무 좋고 탄탄해요. 오래입을 수 있을 것 같아요. 근데 길이가 생각보다 너무 길어서 끌리지만 편하고 예뻐서 감수할 만 합니다.,4
너무 편하고 좋네요 평상시에 잘 입고 다닐 것 같습니다,5
색상도 예쁘고 기장도 적당해요. 휘뚜루마뚜루 잘 입을거같아요,5
옷 퀄리티가 생각보다 좋아서 만족스러워요. 착용감도 편하고 색감도 예뻐요.,5
핏이 정말 예쁘네요 허리밴딩이 아주 쫀쫀해서 전 오하려 좋았어요 색감도 예쁘고 전체적으로 만족스러운 팬츠에요,5
휘뚜루 마뚜루 진짜 편하고 예쁘게 꾸안꾸로 입을수있어요,5
길이감이링 통도 적당하고 빈티지스러움이 너무 이쁘네요,5
바지가 이쁘고 디자인이 좋네요 사이즈 조금만 더 큰게 있으면 너무 좋겠어요,5
디자인이랑 색상이랑 사이즈 너무 맘에 들어요 그리고 끌리는 기장이 포인트..!,5
도톰하고 통이커서 편해요 허리밴딩이 좀 쪼여서 불편하긴한데 나름괜찮음,4
적당히 빈티지한 느낌의 편한 바지임 휘뚜루마뚜루 입고다니기 좋음,4
너무 좋아요 핏도 이쁘고!! 다음에도 구매할래요 감사합니다,5
허리짧고 골반있고 허벅지 발달한 체형인데 핏 너무 좋아요!! ㅠㅡㅠ 단점보완 굿 재질도 맘에 들고 보온도 상타치!!!,5
허리가 많이 작은 느낌입니다.기장이나 기모로 인한 따뜻함이 좋습니다,5
스타일 이쁘고 사이즈도 딱 좋아요. 간절기때 잘어울려요.,4
너무 예쁘고 핏이 정말 좋아요 꼭 사시면 좋겠네요,5
길이가 딱 적당하게 떨어져서 좋습니다! 기모라서 따뜻하고 휘뚜루마뚜루 잘 입고 다닐 것 같습니다!,5
아들이 이쁘다며 자기가입는다고 가져갔어요. 재구매 하려구요,4
넘무 편하고 다리길이도 이렇게 긴건 첨이네용 잘 입고 있습니다,5
옷 완전 짱짱하고 옆에 디테일이 좋아요. 다시 구매할 의사 있어요.,5
오늘 받았어요 배송 와전빠르고 스타일 좋아요 그런데 오늘보니 세일 많이하네요 ㅠ,5
핏도 좋고 이쁜거같아요. 겨울에 휘뚜루마뚜루 입고 돌아 다니기 좋을듯요,5
너무 맘에 들어요 ㅎㅎ 기장 때문에 고민했는데 밑레 스트링 잡을수있어서 안끌리고 좋습니다 힙하네용,5
빠른 배송과 스타일은 좋습니다 근데 주머니에 왜 자갈과 모래가 들어있은지 설명이 필요해보이네여,5
입기 너무 좋고 가을에 입기엔 최고인거 같아요 평소에 입고 다니기 좋아요,5
기모버전이 나와서 주문했는데 너무 만족스러워요. 165 마른체형 딸아이 0사이즈 예뻐요.,5
바지가 짱짱하고 마감이 좋은 것 같아요 색상도 완전 마음에 들어요 막 입고 나가기 좋아요,5
옆에 줄 있는 편한 바지 찾고 있었는데 이게 딱 좋네요 아무때나 편하게 입을 수 있어요 기장은 허리 한 번 접으면 딱 맞아요,5
디자인 예쁘고요 편안하고 밑단에 스트링이 있어서 기장관리도 편리해요,5
이쁘고 핏도 좋아요 다만 조금 크긴한데 밑단 고무줄이 있어서 좋아용,5
색감도 이쁘고 아주 맘에 듭니다 저는 옷을 크게입는편이라 한사이즈 더 컷으면 더 좋았겠다라는 생각을 했지만 옷 자체는 옴청 이쁘고 맘에 듭니다 !!😊,4
기장이 좀 긴 감이 없진 않지만 신발 신으면 또 긴 맛이 있어서 입고 다니기 괜찮습니다 두께는 두껍지도 얇지도 않습니다,5
아무옷이나 코디하기 좋고 요즘 날씨에도 입기 좋아요!,5
옷도 이쁘고 제질도 좋아서 오래 입을 거 같아요 너무 좋습니다,5
바지가 굉장히 편하고 핏도 잘 나옵니다. 바지 밑단 스트링이 긴 기장을 잘 잡아줘서 좋아요.,5
너무 편해서 좋았어요.그리고 바지가 조금 커서 접어입으면 딱 좋아요,5
무릎이 잘 안늘어나서 좋고 빨아도 사이즈 안줄어서 짱임,5
좋습니더 이쁘내요 기장도 좋고 추천합니다다더,5
완전 이뻐요 디자인 너무 이뻐요 커플로 샀우요 잘입을게영,5
일단 이쁘긴 엄청 이뻐요 트랙이 포인트 되서 코디할때 되게 편해요 근데 스트링 고정이 잘 안되는게 단점이예요 그것만 빼면 아주 굿!,5
디자인도 그렇고 질감도 그렇고 만족합니다. 사진과 동일해서 좋습니다.,5
바지 떨어지는 핏이랑 재질이 상당하 좋음. 근데 주머니 안에 털(?) 같은게 많아서 한번 빨아서 입는거 추천,4
배송이 너무 느리네요. 옷은 이쁘고 가격도 착합니다,5
따뜻하고 부들부들해서 좋아요. 허리도 잘 조이고 딱 맞아요.,5
생각보다 두껍고 단단한 느낌이예요! 핏은 잘 나오는 거 같아요,5
생각보다 길이가 많이 기네요. 그거빼고는 다 좋습니다.,5
례알로다가 뱨송늦어서 조큼 빡쳤거덩여 근데 입어보고 화풀림 사르르,5
사고 몇일 내내 이것만 입고 다닐정도로 너무 맘에들었어요,5
"길이도 신발 신으면 딱 예쁠 길이고, 색도 핏도 다 제가 원하던 느낌이라 너무 좋아요",5
옷 색감이 너무 예쁘네요 재질도 부드럽구요! 기장은 좀 길어서 수선 맡겼어요 ㅎ 빈티지한 스타일이라 케쥬얼라게 많이 입고 다닐 예정 !,5
바지가 길어요. 많이 길어서 오자마자 수선 맡겼어요. 10cm정도 줄이니까 딱 좋더라구요. 스트링이 없어지지만 그래도 만족하면서 입고 있습니다. 후기가 없어서 걱정했는데 퀄리티 짱이에요. 망설이지 마세요. 꼭 사세요. 바지색이랑 옆에 줄무늬?가 빈티지해서 후드티랑 입었을 때 진짜 좋습니다. 그리고 바지 재질이 싸구려가 아니라 고급스러운 느낌인데 디자인은 빈티지해서 앞으로 많이 입을 것 같네요. 주머니(4개)도 낭낭해서 좋습니다. 친구가 예쁘다고 하네요..><,4
핏이 모무 예쁘고 두꺼운데 무겁지 않아서 활동성이 좋더라구요,5
사이즈 잘 맞고 입으면 편안하고 스타일도 괜찮아요,5
핏 너무 예쁘고 기장 길지 않고 편하게 입고 다니기 좋을꺼 같네요.,5
길이가 좀 크네요 한사이즈 작게 구매하시는걸 추천드려요,3
입어보니 두께감이 있어 따뜻하고 상의 어디에도 어울릴만한 핏에 색상이네요 좋아요,5
기장이 좀길지만 디자인도 좋고 다른 옷이랑 매칭하기 좋아요,5
중학생 아이가 직접고른 옷인데 잘입고다니네요,5
사이즈도 좋고 옷 스타일도 세련돼서 좋아요 잘 입고 다닐 거 같아요,5
따뜻하고 두께도 좋아요. 원단이 부들부들하네용,5
허리가 너무 딱맞아 살짝불편한 감도 있고 디자인은 맘에 든다고 아들이 그러네요.,4
길이감도 딱 맞고 부드러워서 너무 좋았어요!! 저랑 비슷한 체격이신분들 좋을 거 같아요,5
질도 너무 졸고 예쁜 오버핏이라 가을에 입기 너무 좋아요!,5
진짜 살까말까 고민했던 옷중에 하나에요 제 키가 175인데도 상체에 비해 다리가 짧은 편이라 그런가 많이 길게 느껴지더라구요 그래고 진짜 진짜 너무 예뻐요..,5
다리길어보여요 살짝 끌리는데 굽높은거 신으먼 ㄱㅊ아요,5
재질이 좋고 빈티지함. 그런데 엄청 커서 자르고 입던가 잘 쪼여입어야 할 듯.,5
넉넉하고 좋아요 아랫단이 생각보다 다르고 길이도 살짝 길어요,4
사이즈 핏감 다 좋네요 지금 닐씨에 입기 딱인거 같고 겨울에늠 봄 추울거같아요,5
옷이 오버핏으로 딱입으니까 느낌있고 괜찮네요,5
바지기장길고 운동화랑 잘어울려요 검정티 흰색티도 괜찮아요,5
약간 밑위가 짧은 느낌이에요. 길이는 꽤 긴편이에요,4
딱 원하던 디자인과 핏이에요 오버사이즈 하려고 m했는데 확실히 길이가 넘 길어요 그래도 스트링 조이면 괜찮습니다!!,5
너무너무 예쁘고 편해서 매일 입고 있습니다! 색감이랑 핏이 너무 맘에 듭니다,5
"스타일도 좋고 편해요~ 일상생활, 운동 어디든 잘어울립니다",5
옷 자체는 마음에 드나 배송이 너무 늦어 별 하나 뺐어요 배송이 늦는다는 안내가 없어어 고객센터 문의 하니 다음날 배송 해 주네요,4
옷은 예뻐요.길이가 너무길어 발목을 조여 입어도 정장 바지처럼 밑단이 출렁거립니다.참고 입으려다 8천원주고 기장수선했네요.,4
핏도 좋고 길이감도 적당해서 잘 맞는 거 같아서 가격도 착해서 너무 좋습니다,5
가격대비 좋네요 ㅎㅎ 잘 산거 같아요 잘 입을게여 ㅎㅎ 많이파세여,5
배송은 좀 오래 걸려서 좀 그랬는데 옷은 이뻐요. 소재도 탄탄해서 입으니까 핏이 이뻐요. 1사이즈 해도 괜찮았을거 같아요.,5
동생 사줬는데 완전 마음에 든다고 하네요 핏도 이쁘고 색도 이쁩니다,5
일단 배송이 너무 오래걸렸지만 아주 만족스러워하네요ㅠㅠ 기다린 보람이 있습니다,5
이집 바지는 핏이 너무 예뻐요.디자인도 예쁘고.소재도 부드러워서 좋네요,5
기장은 길지만 핏이랑 착용감이 매우 좋아요 완전 편하게 입을거 같아요!,5
핏이 제가 생각하던 딱 그 핏이어서 좋았습니다 감사합니다.,5
배송이 늦어 조금 아숩지만 아들래미다 좋아 하니요,4
처음사본 스트링 있는 팬츠인데 측면 디자인도 너무 이쁘고 안감 재질도 부드럽고 따뜻해서 편하게 입기 너무 좋아요,5
색상도 예쁘고 부드럽고 편하고 요즘 날씨에 입기딱이네요,5
키 작으신 분들은 기장때문에 빗자루질 삽가능 사이즈 좀 줄여서 입으세용,5
허리도 잘록해보이고 너무 이뻐요 편하게 잘입을수 있겠어요,5
이뻐요 편하게 휘뚤마뚤 잘 입을수 있을거같아요!,4
허리 고무줄 많이짱짱하고 길이는 너무 딱맞아 한사이즈 커도 될듯해요. 마감처리부분은 좀그렇네요. 실뭉치가 너무 나와요,3
진짜 이가격에 매친 퀄리티 진짜 핏도 이쁘고 재질도 좋습니다 착착!!,5
색깔도 이쁘고 사이즈는 약간큰데 괜찮아요 이쁩니다,5
여기브랜드 엄청 질도좋고 남자 핏도 엄청조아요 바지핏도이쁘고 여기브랜드 주문만 세번째네요 ㅎㅎ,5
학생이 맘에 들어해요 177인데 기장은 길게 나와서 운동화신으면 괜찮은거 같아요,4
기장이 살짝 길어서 아쉬워요ㅠㅠ 적당히 빈티지 느낌 나서 예쁩니다,5
편하고 좋아요 핏도 좋습니다! 학교 갈때 입기 좋고 색도 아무옷이랑 매치하기 좋아여!!,5
바지 너무 이뻐용 근데 배송이 너무 느려요 그래도 잘 입을게여,5
배송 부분에서 상당히 거슬렸지만 기다린 보람이 있습니다 요즘 날씨에 입어도 따뜻하고 기장이 좀 길게 나왔는데 밑단에 스트링이 있어서 조절해서 입으면 핏 죽입니다,5
바지는 이쁨니다 다만 배송이 너무 늦어서 별2개 합니다 물품이 입고지연되면 지연된다는 연락이나 통보라도 해줘야 하는거 아닌가요??말한마디 없고 문의 남겨놓으니 그제서야 지연이라는건 무슨 배짱이신건지 응대가 너무 별로네오,2
고등학생딸 사줬는데 색이며 핏이며 요즘스타일로 이쁘네요 160정도인데 그냥 입으면 길어서 운동화신고도 살짝 끌리는데 안에 고무줄 조절할수있어서 쪼이니 괜찮아요,5
솔직히 추석연휴라고 해도 배송 기간이 엄청 길긴 했는데요.. 입어보자마자 용서했어요 핏이 진짜 예뻐요 항상 이런 소재의 바지를 입으면 다리가 두꺼워 보일 때가 많았는데 이건 그런거 하나도 없어요ㅜ 허리 딱 잡아주고 예쁘게 떨어짐.. 169기준으로 기장도 딱 좋았어용 앞으로 트레이닝 바지는 여기서만 살게요😍,5
디자인 너무좋고 피부에닿는 면도 좋아요. 색상이 너무 이쁘게 나와서 까탈스런 고딩 딸이 완전 맘에 들어해요~ 감사해요^^,5
엄청 부드럽고 편해서 이번 겨울 자주 입을거 같아요 완전 스트릿해서 포인트 주기도 좋아요!,5
좋아요~ 이쁜것 같아요 ㅎㅎ 마음에 들어요~~~~~^^ 지금 날씨에 딱입니다,5
사이즈 엄청 여유로워요 생각보다 더 크네요 잘입을게요,5
디자인도 클래식한 디자인이고 소재도 부드러운게 괜찮습니다 길이가 생각보다 좀더 길다는거 제외하면 다 좋네요,4
재질이 좋아 촉감이 부드럽고 핏이 너무 예뻐요 !! 처음에 먼지가 조금 떨어지긴 하지만 한번 세탁해서 입으면 괜찮을거 같습니다 밑단 시보리도 있어서 좋습니당,4
중2 딸이 이쁘다고 좋아합니다 161센티 52키로인데 1사이즈 딱 맞아요 길이는 긴데 스트링 있어서 잡아줘서 입으니 괜찮아요,5
바지핏 예쁘고 밑에 스트링 있어서 편해요 다른옷 매칭할때 살짝 어렵지만 가격대비 질이 좋아요.,5
편하게 입을 수 있어서 좋아요. 공부할 때 입기 좋아요,5
다 좋은데 길이가 너무 길어서 수선했어용 하지만 바지는 너무 예뻐요 잘 입을게요,5
제가 하부 비만이라 크게 사는데 넉넉하기도 넉넉하고 기장도 맞네요 굿굿,5
사이즈도 좋고 두께감도 좋고 마음에 듭니다. 잘 입을게요.,5
너무 이쁘고 사이즈도 적절합니다. 면재질고 덯고 가격대비 훌룡한거같습니다 굿굿,5
언제나 믿고사는 브랜드 소재도 좋고 배송도 빠르고 잘입겠습니다,5
Very good style and good product,5
Very good quality and good design,5
화면으로 봤을때 이뻐보였는데 실제로 받아보니 마감이 너무 별로네요,2
와 배송 너무 느려 보름걸렸어요 긍데 옷은 예뿌네요 먼지가 폴폴 휴두둑 떨어지긴 하는데 핏 예쁘고 마감은 좋아요 사이즈는 여자분들은 무조건0사이즈 사세여!! 딱 예쁘게 널널해요!!,5
옷이 정말 안좋아요 택떼서 집에서 막입을때입어요 헌옷수거함에서 주워온옷 같아요,1
스트릿한 핏은 좋았는데 생각보다 조금 짧아서 아쉬웠습니당,4
재질이 너무 좋아요 S 사이즈가 구매했는데 잘한것 같아요 자주 입을것 같아요,5
모델핏이랑은 좀 다른느낌이긴하지만.. 키차이도 있겠죠? 기모라서 좀 입었눌때 둔한 느낌이 있긴한데.. 빨아보면 틀려질듯이요...,3
리뷰 잘 안다는데요 솔직하게 얘기하자면 사이즈나 외형 전체적으로 다 좋았는데. 마감처리가 좀 아쉬웠고 주머니에 자갈 들어있는거 보고 실망했네요.. 환불 받은 제품 검수가 제대로 안된건지 좀 찝찝한 기분.. 일단 교환이니 환불이니 여러모로 귀찮으니 외적으론 깨끗하고 문제 없어서 그냥 입어요 ~,2
아주깔끔하고멋잇고그냥막입고다니기줗네여,5
겨울에 하나만 입어도 기모가 있어서 따뜻하게 입을 수 있습니다,5
엄청 따뜻하고 키가 작아서 길이가 좀 긴거 빼곤 완벽합니다,5
배송이 늦어서 잊구 있다가 받았는데 핏 너무 이뻐요 ~ 허리밴드두 탄탄하니 좋네요,5
아이가 좋아하네요. 다소 배송은 늦었지만 잘 받았습니다.감사합니다.,5
바지 핏이 너무 예뻐요 이 사이즈의 바지가 많이 나왔으면 좋겠어요.,5
원단이 딴딴해서 좋은 거 같아요. 밑에가 긴 게 조금 크게 산 것 같지만 맘에 들어요.,5
핏이 너무 이쁘구요 계속 입고다닐거같아요! 잘 입을게요,5
기장좋고 기모감좋고 색감좋고 다 나이스하네용,5
만듦새가 좋아요. 가성비가 최고입니다. 자주 찾게되네요,5
사이즈가 좀 크긴 한데 빈티지한 느낌이 좋아서 잘 입고 다닐듯 합니다.,4
핏도 이쁘고 색이 약간 물빠진 회색? 색이 예뻐서 좋아요,5
사이즈표만 보고 구매했는데 잘 샀어요 이쁩니당,5
검정 기모 샀는데 맘에들어서 네이비 기본으로 하나 더 주문했어요.,5
허리가 조금 쪼이는 것 말곤 다 괜찮아요. 잘 입겠습니다.,5
정말 두꺼워서 올겨울에 잘 입을수 있을것같아요,5
사이즈랑 재질도 원해서 좋았습니다. 다만 왼쪽 주머니에 알갱이가 많아서 방부제가 찢어진줄 알았는데 작은 돌맹이 같은게 있네요..,5
사이즈 맞는거 찾기 어려운데 s가 있어서 다행히 잘 맞았어요,5
기장감은 딱 사진처럼 내려옴 색상이나 바지는 너무이쁨,5
이런거는 처음 사보는데 사이즈가 큰거 말고는 다 좋습니다,5
핏 뭐임 예술임.. 딱 하나 스트링 부분이 좀 더 쪼여지면 좋을 것 같습니다~,5
엄청 퍈하고 핏도 너무너무 맘에 들어여 여자틴구도 사고 싶대여,5
생각보다 두껍진 않은데 그래도 따듯하고 부드러워요,5
빈티지한 느낌에 트레이닝복을 찾고있었는데 마음에들어요~!,5
생각했던것보다 와이드고 길이감도 있어요 제사이즈 기준입니다.,5
신축성 매우 강합니다 엑스라지를 샀어야했네요,5
160인 저에겐 좀 길지만 살짝 끌리는게 더 매력인듯요 사이즈 딱좋습니당,5
신축성이 별로없어서 허리가 작게 나온건가 했는데 입어보니 나쁘지않아요 핏두괜찮아요,5
기모이고 신축성이 있어서 잘입을께요 ㅎㅎ 부드러워서 너무 잘입고있어요,3
굉장히 냐무지네요 친구 색감이랑 디자인이 넘 맘에듬,5
⭐️⭐️⭐️⭐️⭐️ 겨울 휘뚜루마뚜루 츄리닝 바지로 샀습니다 챠골색 예뻐유,5
기장도 깔끔하고 할인할 때 사길 너무나 잘한 듯 해요.,5
살짝 빈티지 느낌이 나서 코디하기 편할 것 같아요!! 기장은 좀 긴편이구요~ 한여름 아니면 다 입을 수 있을 것 같아요!!,5
살짝 빈티지 느낌이 나서 코디하기 편할 것 같아요!! 기장은 좀 긴편이구요~ 한여름 아니면 다 입을 수 있을 것 같아요!!,5
생각보다 기장은 길고 품은 좁아요 그래서 핏 이쁘게 나옴!!,5
디자인은 만족해요. 그런데 좀 깁니다. 그래서 끌리긴해요.,4
헬스장갈때 입을옷 찾다가 삿어요 막입기 괜찮아요,5
핏 괜찮지만 다른 후기에도 있듯이 주머니에 돌맹이가 함께합니다,5
말라서 허리가 다 큰데 이것은 잘 맞아서 좋았습니다,5
야무진 핏이네요 원하던 핏과 재질입니당 매일 입을꺼같아용,5
엉덩이쪽이 생각보다 타이트했지만 디자인은 이뻐요,5
네이비 구매후 차콜 추가구매 했어요. 기모도 사고싶어요,5
기장이 생각보다 길어요 나머진 모두 만족 싸게잘샀어요,5
기모가 있어서 따뜻하게 입을수있어서 만족스러워요,3
두꺼워서 지금 입어도 되요 길이가 긴감이있지만 괜찮아요,5
포인트 주고 싶을때 입으면 좋을거 같아요 핏도 좋습니다,5
데일리로 자주 입고 다닙니다 옷 이뻐요! 다른색도 살까 고민중입니다,5
제가 원하던 핏감과 느낌이에요 매우 만족합니다.,5
일단 따뜻하고 기장도 적절해서 잘 입고 다닐거같아요,5
주머니에 구멍뚫린채로왔음 많이 오버핏임 그냥저냥 싼마이로 대충입기다니기좋음,5
기모소재로 구입을 해서 따뜻하게 입고 있습니다 ㅎㅎ 옷 소재가 좋아서 자주 입을 것 같습니다!!,5
기장빼고는 너무 마음에 들어요 잘 입을거같아요,5
생각보다 두툼해사 따뜻하고 색상도 맘에 들어요,3
기모 아닌걸로 샀는데 적당한 두께감잇고 지금입기돟아요,5
핏이잘 맞고 아주 편하게 입을 수 있을 것 같습니다,5
다른 상품이 잘 맞아서 기모도 샀는데 좋아서 잘 입을 것 같네요ㅎ,5
너무너무너무너무너무너무너무너무너무너무너무너무좋아요,5
진짜 커요 길이도 길고 통도 큽니다 그래도 디자인은 이쁘네요,3
입었을 때 너무 편하고 귀여워서 자주 입고 있습니다,5
아들이 부탁해서 주문했는데 마음에 든다고하네요. 좀 얇긴한데 마음에 든다고하네요,5
너무너무 핏이랑 사이즈랑 딱 좋아요 이 브랜드 사랑합니다,5
ㄹㅇ무신서에서산바지중제일만족 저랑 체형 비슷하신분들은 꼭사세요 오키로는 말라보임,5
키가 큰편인데 길이 너무좋아요ㅠㅠ 잘산거같아요! 앞으로 잘 입고 다니겠습니당,5
옷감이랑 디자인 너무 이쁘나 주머니에 더러운것들 너무 많네요..,5
빈티지한 느낌으로 입기 딱 좋아요 잘 입겠습니다 따봉드림,5
아들이 매우 좋아합니다 요즘스타일인가봐요 ㅋ 비슷한게 있는데 또사달라네요,5
사이즈도 딱이고 원하는 핏이네요 겨울에 입기 좋아요,5
핏이 상품 소개랑네 있는 것과는 좀 다르지만 다른데로 마음에 듦,4
바지 디자인이 너뮤 이뻐서 네이비색도 사려고요,5
아래 시보리 쪼일수있는게있어서 끌림 걱정없어요!,5
기모도 부드럽고 따뜻해요 빈티지 느낌나서 좋고 여기저기 입기 좋아요,5
밴딩이지만 좀 잘 안 늘어나는 밴딩임 주머니에 돌이 좀 있음,4
ㅋㅋ주머니에 돌은 사은품인가요..? 옷은 마음에 들어요,4
우선 핏감이 매우 좋고 겨울만 빼면 모든 계절 다 입을 수 있을거 같아요,5
일상생활에서 휘뚜루마뚜루 입을 수 있을 정도로 편해요!,5
호주머니에 돌은 서비스인가 입고다니기 좋을거같네요,4
화면에서 나온거랑 거의 완전 똑같고 되게 따뜻한 편인거 같고 핏도 좋습니당,5
배송니쁘지않았구요 그냥 편하게 같이입으려고 구매했어요 ㅎㅎ,5
배송니쁘지않았구요 그냥 편하게 같이입으려고 구매했어요 ㅎㅎ,5
생각보다 조금 더 길고 컸어요 ㅠ 무조건 수선 해서 입어야겠네요...,4
깔끔한 스타일 입니다. 다음에 또 구매할께요.만족합니다,5
